path	sentence
common_voice_ha_26874887.mp3	Na ga Adrea na barin gida.
common_voice_ha_26874906.mp3	Ta yi karatu a kasar Amurka.
common_voice_ha_26874907.mp3	Na san Ibrahim ya kware kan haka.
common_voice_ha_26874908.mp3	Asabeam ta bar jaket dinta a motar ta.
common_voice_ha_26874909.mp3	Bayan komowa daga yaƙi yawancin sojojin sun nuna alamar gajiya da rauni.
common_voice_ha_26874910.mp3	Shin kun san yadda ake zuwa wurin mu?
common_voice_ha_26874921.mp3	Ka ɗaga hannayenka sama ko kuma a harbe ka.
common_voice_ha_26874922.mp3	Ta fara nuna min tsana a hankali.
common_voice_ha_26874923.mp3	An yiwa ƙasan wajen koren fanti, jikin bangon kuma ruwan ɗorawa.
common_voice_ha_26874924.mp3	Wannan rashin adalci ne.
common_voice_ha_26874929.mp3	A lokutan rashin lafiya, samun isasshen bacci shine mafi kyawun magani.
common_voice_ha_26874931.mp3	Gaskiya ina so in sumbace ka.
common_voice_ha_26874933.mp3	Iskar ta kwashe rufin ginin da muke.
common_voice_ha_26874934.mp3	Musa da Jummaiamu sun hori yaransu.
common_voice_ha_26874935.mp3	Tsaya inda kuka kasance har sai na baku wata alama.
common_voice_ha_26874951.mp3	Lokaci na wucewa, kuma yana juya rayuwa kamar yadda ruwa ke juya mill.
common_voice_ha_26874952.mp3	Yana da tarihin zama mai tsaida magana. Bai taba cusa kansa cikin rashawa ba.
common_voice_ha_26874953.mp3	Na fi son kifi fiye da nama.
common_voice_ha_26874954.mp3	Yaron na da ƙaton tabo a kansa. Shi ya sa ya yi ta kuka!
common_voice_ha_26874955.mp3	Sarauniyar mayu ta mutu.
common_voice_ha_26874966.mp3	Zan amshi amintakar sa.
common_voice_ha_26874967.mp3	Idan ba ku shuka iri ba, ba za su yi girma ba.
common_voice_ha_26874968.mp3	Duk da dai gwamnati ta ki yarda, tattalin arzikinta na cikin matsala.
common_voice_ha_26874969.mp3	A can tafi sanduna ruwan bula goma sha biyu.
common_voice_ha_26874970.mp3	Za ku iya fita ku yi wasa idan iyakar ku filin gidan nan kawai.
common_voice_ha_26874971.mp3	mary yanzu kamar kwanaki nawa kike da alamun ciwon
common_voice_ha_26874972.mp3	Tijjani ya gabatar da Linda ga Matt da Rita.
common_voice_ha_26874973.mp3	Ka faɗa masa abinda zai yi?
common_voice_ha_26874974.mp3	Ina jin kana yin daidai.
common_voice_ha_26874975.mp3	Ba wanda ya yi magana a kanmu.
common_voice_ha_26874982.mp3	Aliyu ya ce ya gaji da yin hakan.
common_voice_ha_26874984.mp3	Komai ya faru, bana canza shawara.
common_voice_ha_26874985.mp3	Zan koma ofis.
common_voice_ha_26874986.mp3	Ya raba dala miliyon tsakanin yaran mazan shi biyar.
common_voice_ha_26874987.mp3	Aliko ya ce karen Hadizatu ya cije shi a hannu.
common_voice_ha_26874995.mp3	Bazan ki yin hakan idan nine Kai.
common_voice_ha_26874996.mp3	Ina da ɗan gajeren ciwo mai zafi a kirji na
common_voice_ha_26874997.mp3	Farashin wajen Ma’aikatan inshora lokacinda likita ya odar yin gwajin.
common_voice_ha_26874998.mp3	Meyasa kika damu da Aliyu?
common_voice_ha_26874999.mp3	Ina da banbanci ko yaushe.
common_voice_ha_26875005.mp3	Ina bukatar taimakon Haryy game da haka.
common_voice_ha_26875006.mp3	Idan baku da shawara, da kun fadi.
common_voice_ha_26875007.mp3	Wannan bawai don kare ka bane, harma waɗanda ka haɗu dasu.
common_voice_ha_26875008.mp3	Ishaku bai cire malafanshi ba.
common_voice_ha_26875009.mp3	Kai, bar ni na huta.
common_voice_ha_26875040.mp3	Tana busa yawan busa kahonta.
common_voice_ha_26875041.mp3	A Boston Aliyu ya sayo wannan lemar.
common_voice_ha_26875042.mp3	Shafa wurare masun tauri, kuma idan wurin zama na fata zaku iya shafe wancan.
common_voice_ha_26875043.mp3	Mustapha mai yiwuwa ba zai yi dariya ba.
common_voice_ha_26875044.mp3	Ni da Babangida mun yi aure shekaru uku da suka wuce.
common_voice_ha_26875050.mp3	Yusufa ya kama igiyar da abu mai ƙarfi.
common_voice_ha_26875051.mp3	Ƙwaƙwalwata ta yarda, amma zuciyata ta ƙi amincewa.
common_voice_ha_26875052.mp3	Bana tsammanin za mu iya cigaba da ganin juna kuma.
common_voice_ha_26875053.mp3	Na ji cewa Mr. Collins ya ce ka aure shi.
common_voice_ha_26875054.mp3	A yanzu haka masana'antar ta zama abin misali lokutan damuwa.
common_voice_ha_26875063.mp3	Akwai hanyoyi da yawa da yawa a cikin wannan ɗakin.
common_voice_ha_26875064.mp3	Na so na sayi babbar bear a shagon Ken, ashe ba ta siyarwa bace.
common_voice_ha_26875065.mp3	Gungun mutanen da suka fusata sun jefa makami mai linzami ga 'yan sanda.
common_voice_ha_26875066.mp3	Sun gano wani fasihin ɗan wasa lokacin kakar bada horo.
common_voice_ha_26875067.mp3	Angon ya kamu da rashin lafiya mintuna kaɗan kafin bikin.
common_voice_ha_26875085.mp3	Ina ganin kamar shi dogo ne.
common_voice_ha_26875086.mp3	Me yasa ba ka da wasa ne Abokina? Kamar bansanka ba kuma.
common_voice_ha_26875087.mp3	Ba wani abu da muke alfahari da shi ni da Hassan.
common_voice_ha_26875088.mp3	Abinda na sani dai, ba su da yara.
common_voice_ha_26875089.mp3	Amsa na jin tsoron duhu, ko ba haka ba?
common_voice_ha_26875096.mp3	Aliyu ya fice daga motar.
common_voice_ha_26875097.mp3	Ba na son yin magana da kowa.
common_voice_ha_26875098.mp3	Ba ni da tabbacin ko zan sami nasara.
common_voice_ha_26875099.mp3	Daga ƙarshe dai an biya piper.
common_voice_ha_26875100.mp3	kusan tsawon lokacin ne waɗannan alamun ke gudana?
common_voice_ha_26875107.mp3	Yana da hikimar kin karɓar tayin da aka yi masa.
common_voice_ha_26875108.mp3	Aliko yana ƙaunar Ben fiye da kansa.
common_voice_ha_26875109.mp3	An dakile zirga-zirgar wasu ta hanyar kulle wurare da dama.
common_voice_ha_26875110.mp3	Ba za ka damu ba idan na tafi gida da wuri?
common_voice_ha_26875111.mp3	Zan fi son kada na sani.
common_voice_ha_26875119.mp3	Yakan yi fito yayin da yake tafiya zuwa aiki.
common_voice_ha_26875120.mp3	Ya aikin sojin ruwan United Stated.
common_voice_ha_26875123.mp3	Akwai wanda ya sake karantawa?
common_voice_ha_26875126.mp3	Jami da Zainab abokai ne, ba komai ba.
common_voice_ha_26875128.mp3	Na tuna masa ganawar da za su yi da shugaban kasa.
common_voice_ha_26875149.mp3	Mutane na da idanuwa da kunnuwa da baki da hanci da kuma hannu.
common_voice_ha_26875152.mp3	Akwai wahalar gaske a sami daidaito tsakanin karatu da ƙwarewa.
common_voice_ha_26875153.mp3	Mustapha ya ce bai shirya tafiya ba.
common_voice_ha_26875154.mp3	Laifin joe ne.
common_voice_ha_26875155.mp3	Jibi Bitrus zai dawo.
common_voice_ha_26875168.mp3	kamar dama a tsakiyar kirji
common_voice_ha_26875169.mp3	Hauwatutu ta fara duba jakarta tana neman ƴanmukullanta.
common_voice_ha_26875170.mp3	Canza tsohon daga yayi zuwa sabo.
common_voice_ha_26875171.mp3	Na godewa Allah wani lokacin fushi kan zamo ƙarfin gwiwa.
common_voice_ha_26875172.mp3	Na dau lokaci ban sumbaci Aliyu ba.
common_voice_ha_26875177.mp3	Kana ƙaunar Francis?
common_voice_ha_26875178.mp3	Yayin da bishiyoyin nan ke girma, suna hana ciyawa samun haske.
common_voice_ha_26875179.mp3	Babangida ya faɗa min Rifkatu ta mutu ranar Litinin.
common_voice_ha_26875180.mp3	Na sami nauyi kuma waɗannan wando suna da ɗaure sosai.
common_voice_ha_26875181.mp3	Muryar ba daɗi ko kaɗan.
common_voice_ha_26875190.mp3	Firayim Minista yayi magana da taron manema labarai.
common_voice_ha_26875191.mp3	Hamsatu ta sami kyakkyawar dangantaka tare da Habibu bayan sun kammala karatu.
common_voice_ha_26875192.mp3	Lare ba ta son karatu da yawa.
common_voice_ha_26875193.mp3	Ibrahim ya koma Boston.
common_voice_ha_26875194.mp3	Ban kuma ganin Karen ba tunda muka rabu da juna watan da ya gabata.
common_voice_ha_26875209.mp3	Abdullahi ya ce ba wanda yake son taimakon Falmata.
common_voice_ha_26875210.mp3	Habibu ya sauka kasan bene.
common_voice_ha_26875211.mp3	Jalal ya shirya teburin da za'a ci abincin dare, Hamsatu kuma ta girka.
common_voice_ha_26875212.mp3	Sojojin Rasha sun fara janyewa daga Afghanistan.
common_voice_ha_26875213.mp3	Mun kusan kammala ayyukan yau.
common_voice_ha_26875229.mp3	Gaskiya ba zan yi hakan ba.
common_voice_ha_26875230.mp3	Shin akwai finafinai masu kyau a wannan satin?
common_voice_ha_26875231.mp3	Babangida yace yasan cewa Hauwa zata yi hakan a ranan ashirin ga wata Oktoba.
common_voice_ha_26875232.mp3	A ina zaka zauna?
common_voice_ha_26875233.mp3	Yusuf yana saurara.
common_voice_ha_26875264.mp3	Menene baza ka iya yi ba?
common_voice_ha_26875265.mp3	Kawai ku yi abinda na saku.
common_voice_ha_26875266.mp3	Ibrahim da Hafsat sun ce za su dawo nan da nan.
common_voice_ha_26875267.mp3	Nasan cewa kana da basira.
common_voice_ha_26875292.mp3	Idan na ja numfashi sosai, ciwo kan sauka ta bangaren dama a bayana.
common_voice_ha_26875294.mp3	Hassan zai tsaya a Austarlia zuwa wani satin.
common_voice_ha_26875295.mp3	Ba za a iya kwatanta kyawun da kogin ke da shi ba.
common_voice_ha_26875296.mp3	Ya ajiye littafin a kan tebur.
common_voice_ha_26875298.mp3	Gaskiya ban bugu ba kamar wancan lokacin da ka ganni.
common_voice_ha_26875324.mp3	Zan ji daɗi idan ka bashi wasu bayanan yanayin wajen da muke.
common_voice_ha_26875326.mp3	Yusuf ba zai tsaya yanzu ba.
common_voice_ha_26875327.mp3	Shin akwai wasu magungunan da ke rage mutuwa?
common_voice_ha_26875328.mp3	Kowane lokaci shashasha na neman hanyar da zai burge.
common_voice_ha_26875330.mp3	Kwayoyin cuta kuma na iya kama mutum ta hanyar idanu.
common_voice_ha_26875343.mp3	Kowani Talata babban yatsu su na sama kamar tsuntsu sama da kasan mukullin wakan.
common_voice_ha_26875344.mp3	Habibu, Hamsatu da Hassan sun kwashe ranar Asabar suna gwajin nuna gwaninta.
common_voice_ha_26875345.mp3	Talabijin din tana kara.
common_voice_ha_26875346.mp3	Yawan kifin da akan kama a wannan kohin yayi kadan.
common_voice_ha_26875347.mp3	Aikinmu ne tabbatar da tsaftar garinmu.
common_voice_ha_26875362.mp3	Wakar ta tuna min da wani jarumi fina-finai.
common_voice_ha_26875363.mp3	Ya kamata mu tafi yanzu.
common_voice_ha_26875364.mp3	Wannan shawara ta yi!
common_voice_ha_26875365.mp3	Hana yaduwar cutuka cikin sauri ba ƙaramin aiki bane.
common_voice_ha_26875373.mp3	Babu wani jirgin ruwa da zai isa Cuba.
common_voice_ha_26875374.mp3	Yana da wahala a gano.
common_voice_ha_26875376.mp3	Shin abokiya ce?
common_voice_ha_26875377.mp3	Ta shiga turai ta United States.
common_voice_ha_26875378.mp3	Yanayin mijina da ban ne.
common_voice_ha_26875395.mp3	Ina tsammanin zaka so Australia.
common_voice_ha_26875396.mp3	Yunwa wani abu ne da jiki kan nuna yayin da yake buƙatar abinci.
common_voice_ha_26875397.mp3	Aliyu bai faɗi lokacin da zai dawo ba.
common_voice_ha_26875398.mp3	kuma ina tsammanin ina da zazzaɓi kaɗan
common_voice_ha_26875400.mp3	Ishaku da Hamsatu sun yi karatu tare.
common_voice_ha_26875412.mp3	Yafi muhimmanci ku tattauna abinda ya shafe ku kai tsaye tare da abokiyar zamanka.
common_voice_ha_26875413.mp3	Na ci gaba da gogewa.
common_voice_ha_26875414.mp3	Ban sani ba sai da safiyar nan.
common_voice_ha_26875416.mp3	Alikoa ya ce yana tunanin Zainab ba zai yi nasara ba.
common_voice_ha_26875418.mp3	Aliyu da Khalifat na son abincin Thailand.
common_voice_ha_26875430.mp3	Tana numfarfashi daga wasan kwallon kwando.
common_voice_ha_26875431.mp3	Aliyu baya mun magana.
common_voice_ha_26875432.mp3	Tijjani da Falmata sun ce suna fatan za ka kuma yin irin haka.
common_voice_ha_26875433.mp3	Wannan ba batun kuɗi bane ko kuma ƙarfi. Magana ce ta gado.
common_voice_ha_26875434.mp3	Jami ya dawo daga Boston saboda Kirsimeti.
common_voice_ha_26875451.mp3	Ban san Yusuf ya san yaushe Hamsatu za ta yi ba.
common_voice_ha_26875452.mp3	Ya buɗe ƙofar.
common_voice_ha_26875453.mp3	daidai yake a tsakiyar kirji na
common_voice_ha_26875455.mp3	Na san Aliyu ya san cewa ba lallai ne ya yi hakan ba.
common_voice_ha_26875456.mp3	Abar wannan matsalar zuwa gobe.
common_voice_ha_26875473.mp3	Sun son juna.
common_voice_ha_26875474.mp3	Hassan ya sanya hannu kan alƙawarin.
common_voice_ha_26875475.mp3	Ni da ku za mu yi nishadi sosai.
common_voice_ha_26875477.mp3	Ban fada maka Aliyu ba zai so haka ba?
common_voice_ha_26875478.mp3	Sauran ʻyan matan na kishi da Lily saboda ita kyakkyawa ce sosai.
common_voice_ha_26875487.mp3	Anan, kuskure shine ruhin sasantawa.
common_voice_ha_26875489.mp3	Ƙanƙara na rufe kogin lokacin sanyi.
common_voice_ha_26875491.mp3	Tijjani na ƙaunar Zainabt fiye da tunaninsa, yadda ba zai iya jure rashinta ba.
common_voice_ha_26875492.mp3	Bana cikin jerin masu tsoron karnuka.
common_voice_ha_26875493.mp3	Remdesivir ya bayyana a matsayin mafi cikawa.
common_voice_ha_26875509.mp3	Wane ne kuma ya zo wurin bikin?
common_voice_ha_26875510.mp3	Alamar na nuni da ƙarfi da kuma jarumta.
common_voice_ha_26875511.mp3	Aliko ne ya saka Hadiza ta gamsu ta koyawa Hassan tukin mota.
common_voice_ha_26875512.mp3	An rataye fitilar kan tebur.
common_voice_ha_26875513.mp3	Hauwa baza ta iya da kanta ba, sai mun bukaci wani ya taimaka mata.
common_voice_ha_26875523.mp3	Idan ba ki damu ba za ki iya ƙara faɗar haka sau ɗaya?
common_voice_ha_26875524.mp3	Wannan mai siyar da kayan yana da basira.
common_voice_ha_26875525.mp3	Ta ce a shirye ta ke ta yi hakan.
common_voice_ha_26875528.mp3	Tana zaune ne a wani bangare na duniya.
common_voice_ha_26875545.mp3	Gwamnati na kallon irin ayyukan da al'uma ke gudanarwa cikin tsanaki.
common_voice_ha_26875546.mp3	Ya kamata mu taimaka ma Hassan da biyan wancan?
common_voice_ha_26875547.mp3	Mace ce ke son ganin ka; yaron ya amsa, ya nuna shagon.
common_voice_ha_26875549.mp3	An sanyalokacin fara sauraren ƙarar Willi'am zuwa watan Nuwamba.
common_voice_ha_26875564.mp3	Masu yawon bude ido harma da mutanen gari suna zuwa filin don siyayya.
common_voice_ha_26875565.mp3	sana'oi, ayuka, dama kalle-kallle an rufe.
common_voice_ha_26875566.mp3	Wannan wurin cike yake da barayi da masu kisan kai.
common_voice_ha_26875567.mp3	Yanzu muka haɗa ido da Yusufn!
common_voice_ha_26875568.mp3	Yawancin ɗaliban kwaleji suna amfani da kwamfutoci musamman don rubuta takardu.
common_voice_ha_26875585.mp3	Ibrahim na zuwa mashaya shi da abokansa ko wane ƙarshen mako.
common_voice_ha_26875587.mp3	Wataƙila ya ɓace jirgin.
common_voice_ha_26875588.mp3	Gwamnati ta azabtar da ɗan ƙasa don ta sa shi ya furta.
common_voice_ha_26875589.mp3	Ya kamata mu baiwa janareton kariya.
common_voice_ha_26875590.mp3	Ya faɗa min cewa zai kara hakan.
common_voice_ha_26876413.mp3	Ba za ki faɗawa iyayena ba, ko?
common_voice_ha_26876414.mp3	Sunan ɗan wan Jummai Bitrus.
common_voice_ha_26876415.mp3	Mustapha bai yi magana akai ba.
common_voice_ha_26876416.mp3	Na yanke shawarar zan yi hakan.
common_voice_ha_26876418.mp3	Hassan na ɗakinsa yana bacci, ko ba haka ba?
common_voice_ha_26877533.mp3	Tijjani ya ce ba shi da tabbacin ko Lami za ta iya haka.
common_voice_ha_26877534.mp3	Tabon na nunawa sosai.
common_voice_ha_26877536.mp3	Mene ne abin bautawa?
common_voice_ha_26877537.mp3	Tijjani ya gayawa mai kula da wajen Hassan na shirin guduwa.
common_voice_ha_26877538.mp3	zan turo muku da hoton cikin allon ku
common_voice_ha_26877551.mp3	Aliyu na san kammalawa kan lokaci.
common_voice_ha_26877552.mp3	Idan ka ɗauki rayuwa cikin sauƙi za ta zo maka da sauƙi.
common_voice_ha_26877553.mp3	A Turai, ana fara karatu a Satumba.
common_voice_ha_26877554.mp3	Zuciya ke rarraba jini a jikin ɗan adam.
common_voice_ha_26877555.mp3	Gulbin ya bushe tun bara.
common_voice_ha_26877611.mp3	Ranka ya daɗe, ko za ka gabatar mana da kanka. Mene ne aikin ka?
common_voice_ha_26877612.mp3	Lallai ba daidai ba ne idan kun faɗi haka.
common_voice_ha_26877613.mp3	Bari mu dauka, sabida musun da muka yi, ka yi daidai.
common_voice_ha_26877614.mp3	Mun koyi ci gaba da rayuwa sosai daga rayuwar kananan dabbobi.
common_voice_ha_26877615.mp3	kana fama da gajeren nufanshi tafiya da wan can?
common_voice_ha_26877627.mp3	Mun amince za mu zo ko ta wane hali.
common_voice_ha_26877628.mp3	Abokina ya kaini ƙarshen arewacin tsibirin domin ganin wata mata.
common_voice_ha_26877630.mp3	Ƙungiyar ɗaliban sun buɗe mashaya a harabar makarantar.
common_voice_ha_26877631.mp3	Dole ne mu jira anan sabida Abdullahi.
common_voice_ha_26877632.mp3	United State ƙasar ƴan ta'addace.
common_voice_ha_26877676.mp3	Rufe makarantu na iya tasiri idan an kafa dokokin da kyau.
common_voice_ha_26877679.mp3	Ba zati ba tsammani Jauro ya gama da zurfin ciki.
common_voice_ha_26877681.mp3	Hatasarin ya ja masa matsalar ƙwaƙwalwa.
common_voice_ha_26877683.mp3	An ba mu gatar kamun kifi a wannan gabar ruwa.
common_voice_ha_26877685.mp3	Kowane lokaci jaridu kan yi ƙoƙarin bayyana mana abubuwan da ke faruwa a duniya.
common_voice_ha_26877696.mp3	Shirun da aka yi a cikin dakin karatun ya dame shi sakamakon kiran waya.
common_voice_ha_26877697.mp3	An dakatar da Jonathan sakamokn yin faɗa da ɗan wasan ɗaya ƙungiyar.
common_voice_ha_26877698.mp3	Kada ka yi musu da matar nan lokacin da ta gaji.
common_voice_ha_26877699.mp3	Ina so in yi wata shahararrun shafuka a Landan gobe.
common_voice_ha_26877700.mp3	Jalal da Lamiam sun ce basa son zama tare da mu.
common_voice_ha_26877721.mp3	Ta kan ziyarce ni lokaci zuwa lokaci.
common_voice_ha_26877722.mp3	Akwai rashin jin dadi malamin zai bar makarantar mu.
common_voice_ha_26877723.mp3	faɗawa Jami yadda aka yi kasan shi ya yi hakan.
common_voice_ha_26877724.mp3	Tsarin sharia a Amurka shine mafi kyau a fadin duniya.
common_voice_ha_26877725.mp3	Yakubu ya mika sanarwa a banki kuma ya lalata wani aiki mai kayatarwa.
common_voice_ha_26877744.mp3	Ta manta bata wanke hannun ta ba.
common_voice_ha_26877745.mp3	Na samu karin biya mai kyau.
common_voice_ha_26877747.mp3	Har yanzu bana tunanin hakan zai faru.
common_voice_ha_26877748.mp3	Bashin bashinmu ya kai daloli dubu goma.
common_voice_ha_26877750.mp3	Gidan ajiyar namun daji mafi girma a duniya shine na Berlin, a ƙasar Germany.
common_voice_ha_26877769.mp3	Na harbe dokin saboda matsalar wahala numfashi.
common_voice_ha_26877770.mp3	Na yarda kin damu.
common_voice_ha_26877772.mp3	Samun ruwan sama yayi ƙasa.
common_voice_ha_26877773.mp3	Tijjani ya shiga lifta ya latsa madannin zuwa bene na uku.
common_voice_ha_26877775.mp3	Na san Habibu ya fi Asabe iya girki.
common_voice_ha_26877801.mp3	Yau na lalata komai.
common_voice_ha_26877803.mp3	Kuma yaya ne zafin zazzabin yake?
common_voice_ha_26877805.mp3	Ba wani sirri bane cewa ra'ayin Mustapha ya sha bamban da naku.
common_voice_ha_26877806.mp3	Ya kamata ku yi abinda mu ke so.
common_voice_ha_26877807.mp3	Sabida haka muka girma.
common_voice_ha_26877824.mp3	Za mu yi aure a watan Oktoba.
common_voice_ha_26877826.mp3	Musa ya iya kirkirar abu, ko ba haka ba?
common_voice_ha_26877828.mp3	Ba Bitrus ne mutumin da ya dace da ke ba.
common_voice_ha_26877831.mp3	Na san Jami na nan don ganin Maimuna, ba ni ba.
common_voice_ha_26877832.mp3	ana bada izinin fita waje sau ɗaya kowace rana biyu don samun kayayyaki
common_voice_ha_26877850.mp3	Musa ya faɗa mini ya yi hakan.
common_voice_ha_26877851.mp3	Kar ka ci gaba; akwai masu ma'adinan kasa a can.
common_voice_ha_26877852.mp3	Aliko ya ce Lare ta ce ta san zai iya sake yi sau uku.
common_voice_ha_26877854.mp3	An gina fadar akan tsauni.
common_voice_ha_26877855.mp3	Bitrus ya yi ƙoƙarin ya tserewa daga aikinsa.
common_voice_ha_26877867.mp3	Muryar baƙon ta amsa,“Sir Ibrahim na nan lafiya.”
common_voice_ha_26877870.mp3	An bawa wanda ya yi nasara a wasan ƙarshe kyautar kofin gwal.
common_voice_ha_26877875.mp3	Mutanen da ke son mulki ke samar da mugayen shugabanni.
common_voice_ha_26877878.mp3	Aikin kafafen yada labarai shine samarwa mutane labarin gaskiya.
common_voice_ha_26877881.mp3	Na kammala da makaranta tun da rana.
common_voice_ha_26877889.mp3	Lokacin sanyi baki ɗayan ganyayen bishiya sai su zube a ƙasa.
common_voice_ha_26877890.mp3	An sanya yanki na ƙarshe a cikin wuyar warwarewa.
common_voice_ha_26877892.mp3	Ka samar da lokaci mai kyau.
common_voice_ha_26877893.mp3	Lafiya kuwa Aliyu ya ke?
common_voice_ha_26877894.mp3	Tuni cikina ya fara kaɗawa.
common_voice_ha_26877933.mp3	Faɗa min dalilin da ya sa kuka makara zuwa makaranta.
common_voice_ha_26877934.mp3	Wannan shi ne yanayi mara dadi, na sani.
common_voice_ha_26877935.mp3	Yaran na nuna kamar sun wanke haƙoransu.
common_voice_ha_26877936.mp3	Ishaku baya shakkar ko zai iya yin haka.
common_voice_ha_26877938.mp3	Coronaviruses manyan cututtukan pleomorphic spherical ne da babban sinkayen farfajiya.
common_voice_ha_26877953.mp3	Muna da abin sha da yawa da za mu sha.
common_voice_ha_26877955.mp3	Ka sanar da ni game da hakan.
common_voice_ha_26877956.mp3	Bamu da karfi amma har yanzu muna da kuzarin kare kanmu.
common_voice_ha_26877958.mp3	buda ko kula da bibini na iya samun yammacin.
common_voice_ha_26877959.mp3	A bangare na Lisa za ta zauna da ni.
common_voice_ha_26877968.mp3	An gano wasu tsaffin silalla a wani tsohon kabari.
common_voice_ha_26877969.mp3	A wurare da yawa ana buƙatar waɗannan matakan.
common_voice_ha_26877972.mp3	Ke ce mata ta.
common_voice_ha_26877973.mp3	Ina da ayyukan yi da yawa jiya.
common_voice_ha_26877974.mp3	Har yanzu jikin Mona akwai zafi dole ne ta zauna a gida.
common_voice_ha_26877992.mp3	Dabbobin suna ta aikin cin abinci.
common_voice_ha_26877993.mp3	A yi addu'a ga yarinya mai tsarki.
common_voice_ha_26877996.mp3	Gwamnatin Amurka ta nakasa dan ta'adda mafi girma.
common_voice_ha_26877998.mp3	Za ka bani dama kan haka?
common_voice_ha_26878015.mp3	Shin kana da abun da muke buƙata?
common_voice_ha_26878016.mp3	Ba a tura shi koyon yaƙin ba.
common_voice_ha_26878018.mp3	Ƴan sanda na binciken sanadin haɗarin da ya faru a lokacin.
common_voice_ha_26878019.mp3	Za ka iya tura min hoto?
common_voice_ha_26878020.mp3	Wannan wane fina-finan Jamusanci ne masu kyau?
common_voice_ha_26878026.mp3	Da na yi hakan da na san yadda zan yi.
common_voice_ha_26878028.mp3	Ni fa ban yi fushi ba kamar yadda kowa ke tunani.
common_voice_ha_26878029.mp3	Ina buƙatar zama a Australia fiye da yadda na yi tsammani.
common_voice_ha_26878031.mp3	A wasu jihohin, alƙalai zaɓarsu ake yi.
common_voice_ha_26878032.mp3	Tijjania ya zargi komai a kaina.
common_voice_ha_26878038.mp3	Kwantar da hankalinka!
common_voice_ha_26878039.mp3	Kina kaunarsa, ko ba haka ba?
common_voice_ha_26878040.mp3	Aliyu kamar bai so taron shakatawan sosai.
common_voice_ha_26878041.mp3	Ban samu na je na ga Tijjani ba.
common_voice_ha_26878042.mp3	Babangida ya shirya don shiga cikin madauki.
common_voice_ha_26878054.mp3	Ina alfahari da gaske da Babangida.
common_voice_ha_26878056.mp3	Ibrahim bai da ƙwarin gwiwar harba bindigar.
common_voice_ha_26878058.mp3	Mun san juna lokaci mai tsawo.
common_voice_ha_26878060.mp3	Ibrahim zai iya zama ya matsu.
common_voice_ha_26878063.mp3	Yanke shawarar na da wahala.
common_voice_ha_26878080.mp3	Yi murnan tunawa da ranan juyin hali!
common_voice_ha_26878081.mp3	Bana son ƙara yin hakan.
common_voice_ha_26878083.mp3	zazzabi yana ƙaruwa da dare
common_voice_ha_26878084.mp3	Jaririn yana wasa da kansa da wutsiyar cat.
common_voice_ha_26878085.mp3	Tafiyar mil dubu yana farawa da mataki guda.
common_voice_ha_26878093.mp3	Na yi zargin haka.
common_voice_ha_26878094.mp3	Akwai wasu ƙa'idoji da sarkin ke da su.
common_voice_ha_26878095.mp3	Ta shiga matuƙar tashin hankali bayan jin rasuwar mahaifinta a ba-za-ta.
common_voice_ha_26878096.mp3	Abdullahi ya faɗawa Zulai yana son zai tafi da wuri.
common_voice_ha_26878097.mp3	Harshe mai iya magana yafi wuƙa mai kaifi haɗari.
common_voice_ha_26878116.mp3	Yusuf ya ce Hauwa ba ta yi fushi ba.
common_voice_ha_26878117.mp3	Ya kamata ku kwantar da hankalinku.
common_voice_ha_26878118.mp3	Na gama duk abinda Ishaku ya ce na yi.
common_voice_ha_26878119.mp3	Shin dadi tafiya da jirgi ruwa?
common_voice_ha_26878120.mp3	Jirgin ruwa zai dauki hanyar Hong Kong gobe a daidai karfe uku na rana.
common_voice_ha_26878135.mp3	Na san Ibrahim bai san yaushe zan yi wannan ba.
common_voice_ha_26878137.mp3	Jami'oi Da Makarantu a kewaye da Kasar a Rufe.
common_voice_ha_26878138.mp3	Patty gajeriya ce tsawonta bai kai reshen ba.
common_voice_ha_26878139.mp3	Aliko ya ce yana son mu yi haka.
common_voice_ha_26878140.mp3	Ka kara wannan shafin na lambobi.
common_voice_ha_26878152.mp3	Musa ya harbi bear da bindiga.
common_voice_ha_26878155.mp3	Ƙasashen biyu za su haɗin gwiwa game da tashe tashen hankalin.
common_voice_ha_26878157.mp3	Ishaku da Hadizatu sun amince su biya diyya domin a saki ʻyarsu.
common_voice_ha_26878158.mp3	Ni da Sheila tsoffin ƙawaye ne.
common_voice_ha_26878160.mp3	Wannan ne ƙauyen inda aka haife shi.
common_voice_ha_26878177.mp3	Jeff yana tunanin bazai faɗi cikin ƙauna ba.
common_voice_ha_26878178.mp3	kuma tare da zazzaɓi
common_voice_ha_26878179.mp3	Musa ya wuni yana rubutu ma wani 'yan jaridan gida.
common_voice_ha_26878180.mp3	Ya zo da dan firgici.
common_voice_ha_26878181.mp3	Ba shi da munafurci.
common_voice_ha_26878189.mp3	Ko kun san lokacin da Habibu zai zo?
common_voice_ha_26878190.mp3	Dole Jane ta daina bari sha'awan cakulan ya mamaye ta.
common_voice_ha_26878191.mp3	Har yanzu Aisha na aiki anan, ko ba haka ba?
common_voice_ha_26878192.mp3	A ƙalla Rabecca na da ƴaƴa mata biyu.
common_voice_ha_26878222.mp3	Abdullahi yaro ne mai arziƙi.
common_voice_ha_26878223.mp3	Sojojin da ke kan kwale-kwalen za su sami saukin harin.
common_voice_ha_26878224.mp3	Sun fara bada sauti.
